Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season
110.0,Luke Ridnour,28.0,MIL,PG,7.0,0.0,121.0,16.0,0.567,0.311,0.267,4.0,8.5,6.3,20.3,1.9,0.6,16.6,23.7,0.1,0.1,0.2,0.088,0.1,0.3,0.4,0.1,,2009-10
111.0,Arron Afflalo,24.0,DEN,SG,6.0,6.0,120.0,15.8,0.746,0.438,0.344,1.0,11.5,6.1,9.5,0.4,1.3,9.8,15.1,0.4,0.0,0.4,0.153,2.2,0.2,2.3,0.1,,2009-10
112.0,James Harden,20.0,OKC,SG,6.0,0.0,120.0,15.8,0.584,0.516,0.613,0.9,13.0,6.9,17.0,2.6,0.7,7.1,16.1,0.3,0.2,0.5,0.186,0.9,3.3,4.2,0.2,,2009-10
113.0,Rudy Fernández,24.0,POR,SG,6.0,3.0,119.0,12.0,0.672,0.852,0.296,2.0,8.6,5.2,11.5,0.5,0.0,14.1,14.3,0.2,-0.1,0.1,0.054,1.8,-1.1,0.7,0.1,,2009-10
114.0,Ty Lawson,22.0,DEN,PG,6.0,0.0,118.0,12.8,0.542,0.286,0.543,4.1,4.3,4.2,20.8,2.5,0.0,15.6,19.3,0.1,0.0,0.1,0.059,-0.4,-1.0,-1.4,0.0,,2009-10
115.0,Erick Dampier,34.0,DAL,C,5.0,4.0,118.0,3.7,0.188,0.0,1.5,17.2,14.2,15.7,3.6,0.5,3.1,31.1,7.6,-0.2,0.2,0.0,-0.004,-5.9,-1.2,-7.1,-0.2,,2009-10
116.0,Jermaine O'Neal,31.0,MIA,C,5.0,5.0,117.0,2.5,0.223,0.0,0.159,9.9,20.7,14.9,6.9,1.8,7.2,12.9,21.5,-0.7,0.2,-0.4,-0.168,-6.9,-0.5,-7.4,-0.2,,2009-10
117.0,Chris Andersen,31.0,DEN,PF,6.0,0.0,116.0,10.2,0.583,0.0,0.824,7.2,21.7,14.3,1.2,0.4,4.2,14.7,10.4,0.1,0.0,0.1,0.06,-1.1,-0.6,-1.7,0.0,,2009-10
118.0,Jarron Collins,31.0,PHO,C,11.0,10.0,115.0,1.3,0.378,0.0,0.133,9.6,8.2,8.9,0.0,0.5,0.7,15.9,7.5,0.0,0.0,0.0,-0.012,-5.4,-0.7,-6.2,-0.1,,2009-10
119.0,Carlos Arroyo,30.0,MIA,PG,5.0,5.0,115.0,8.7,0.484,0.038,0.077,2.0,8.2,4.9,16.1,1.4,0.0,10.0,12.1,0.0,0.1,0.2,0.063,-2.9,0.4,-2.5,0.0,,2009-10
120.0,Jamario Moon,29.0,CLE,SF,11.0,0.0,113.0,17.8,0.75,0.667,0.125,2.2,14.5,8.5,7.3,1.8,3.1,0.0,10.4,0.3,0.2,0.5,0.212,5.4,3.2,8.6,0.3,,2009-10
121.0,Dorell Wright,24.0,MIA,SF,5.0,0.0,112.0,7.7,0.46,0.32,0.2,2.1,20.5,10.5,13.0,0.9,0.0,18.1,13.8,-0.1,0.1,0.0,0.015,-1.6,-0.1,-1.7,0.0,,2009-10
122.0,Michael Finley,36.0,BOS,SF,18.0,0.0,108.0,5.2,0.359,0.55,0.1,1.2,11.0,6.2,5.6,2.0,0.0,0.0,9.2,-0.1,0.2,0.1,0.049,-2.7,0.2,-2.4,0.0,,2009-10
123.0,J.J. Barea,25.0,DAL,PG,6.0,0.0,105.0,8.0,0.457,0.27,0.081,4.3,8.5,6.4,25.3,1.0,0.7,20.7,21.5,-0.2,0.1,-0.1,-0.024,-1.9,-1.0,-2.8,0.0,,2009-10
124.0,Robin Lopez,21.0,PHO,C,6.0,6.0,104.0,18.3,0.603,0.0,0.257,14.2,13.7,13.9,0.0,1.0,0.7,7.1,18.5,0.3,0.0,0.3,0.16,1.2,-3.7,-2.5,0.0,,2009-10
125.0,Ronald Murray,30.0,CHI,SG,5.0,0.0,97.0,17.1,0.518,0.324,0.216,4.6,11.4,7.8,16.3,1.1,0.0,2.4,19.3,0.2,0.0,0.2,0.102,3.2,0.2,3.5,0.1,,2009-10
126.0,Luke Walton,29.0,LAL,SF,16.0,0.0,96.0,4.4,0.363,0.391,0.174,0.0,9.6,4.8,20.7,0.6,1.7,13.9,13.7,-0.1,0.1,0.0,-0.018,-4.8,0.2,-4.7,-0.1,,2009-10
127.0,Brad Miller,33.0,CHI,C,5.0,0.0,93.0,4.1,0.449,0.148,0.259,3.6,19.7,11.3,6.3,0.0,1.0,18.9,18.0,-0.2,0.0,-0.2,-0.079,-7.2,-1.6,-8.8,-0.2,,2009-10
128.0,DeJuan Blair,20.0,SAS,PF,10.0,0.0,91.0,24.0,0.514,0.0,0.281,23.9,25.1,24.5,9.4,2.9,3.5,5.3,19.5,0.3,0.2,0.4,0.226,2.9,1.3,4.2,0.1,,2009-10
129.0,Ronnie Price,26.0,UTA,PG,10.0,0.0,90.0,7.4,0.363,0.292,0.333,6.5,6.6,6.5,21.7,2.3,0.9,6.8,14.7,0.0,0.0,0.0,0.005,-4.3,0.7,-3.6,0.0,,2009-10
130.0,Ryan Anderson,21.0,ORL,PF,9.0,0.0,89.0,8.5,0.391,0.483,0.034,11.6,31.1,21.7,5.8,1.2,1.8,14.5,19.1,-0.1,0.2,0.1,0.043,-3.8,-0.7,-4.6,-0.1,,2009-10
131.0,Juwan Howard,36.0,POR,C,6.0,0.0,87.0,7.9,0.526,0.0,0.0,10.8,11.8,11.3,8.0,0.6,1.0,13.6,12.1,0.1,0.0,0.0,0.017,-5.2,-0.1,-5.3,-0.1,,2009-10
132.0,Brandon Roy,25.0,POR,SG,3.0,1.0,83.0,4.5,0.392,0.364,0.273,2.8,7.7,5.2,10.6,0.0,0.0,7.5,23.1,-0.1,-0.1,-0.2,-0.124,-4.7,-4.6,-9.3,-0.2,,2009-10
133.0,J.J. Hickson,21.0,CLE,PF,11.0,0.0,79.0,12.4,0.671,0.0,0.727,1.6,11.8,6.8,2.3,0.0,0.0,17.1,20.6,0.1,0.0,0.1,0.082,-1.0,-1.0,-2.0,0.0,,2009-10
134.0,Joel Anthony,27.0,MIA,C,5.0,0.0,79.0,11.6,0.742,0.0,0.571,8.8,5.1,7.1,2.0,1.3,5.4,10.2,5.7,0.1,0.1,0.3,0.16,-0.7,2.9,2.2,0.1,,2009-10
135.0,Sasha Vujačić,25.0,LAL,SG,10.0,0.0,76.0,14.1,0.605,0.652,0.261,4.6,7.6,6.1,10.2,1.4,0.0,10.5,17.2,0.2,0.0,0.2,0.14,2.5,1.0,3.5,0.1,,2009-10
136.0,Dan Gadzuric,31.0,MIL,C,7.0,0.0,76.0,10.8,0.506,0.0,0.235,15.8,21.1,18.5,2.3,0.7,4.8,24.2,15.5,-0.1,0.1,0.1,0.033,-5.8,1.2,-4.6,-0.1,,2009-10
137.0,Eric Maynor,22.0,OKC,PG,6.0,0.0,76.0,8.0,0.443,0.3,0.55,1.4,11.8,6.6,21.1,0.7,1.1,16.8,17.9,-0.1,0.1,0.0,0.003,-3.3,-1.5,-4.8,-0.1,,2009-10
138.0,D.J. Augustin,22.0,CHA,PG,4.0,0.0,73.0,5.6,0.433,0.353,0.353,1.8,5.3,3.5,16.5,0.8,1.7,16.9,16.0,-0.1,0.0,-0.1,-0.05,-2.1,-1.6,-3.7,0.0,,2009-10
139.0,Zydrunas Ilgauskas,34.0,CLE,C,7.0,0.0,69.0,9.7,0.419,0.0,0.231,12.5,6.8,9.6,6.6,0.0,7.1,6.5,10.3,0.0,0.1,0.1,0.087,-2.3,0.7,-1.5,0.0,,2009-10
140.0,Tyrus Thomas,23.0,CHA,C,4.0,0.0,68.0,23.2,0.657,0.0,0.25,11.4,30.3,20.9,6.8,1.7,3.6,13.1,22.2,0.2,0.1,0.2,0.176,3.0,2.0,4.9,0.1,,2009-10
141.0,Roger Mason,29.0,SAS,SG,6.0,0.0,61.0,-7.4,0.125,0.583,0.0,0.0,7.5,3.7,4.4,0.9,0.0,14.3,10.7,-0.2,0.0,-0.2,-0.176,-10.8,-1.4,-12.2,-0.2,,2009-10
142.0,Tyson Chandler,27.0,CHA,C,4.0,0.0,60.0,7.2,0.568,0.0,0.273,6.5,15.0,10.8,6.0,1.9,6.2,24.5,13.4,0.0,0.1,0.0,0.031,-6.9,2.9,-4.0,0.0,,2009-10
143.0,Jeff Teague,21.0,ATL,PG,9.0,0.0,59.0,4.7,0.381,0.238,0.0,0.0,4.4,2.0,11.6,2.8,1.5,16.0,20.1,-0.2,0.0,-0.1,-0.112,-3.4,-1.1,-4.5,0.0,,2009-10
144.0,Larry Hughes,31.0,CHA,SG,4.0,0.0,58.0,14.1,0.598,0.588,0.412,2.2,26.7,14.5,20.2,0.0,0.0,13.0,19.6,0.1,0.0,0.1,0.093,0.1,1.1,1.2,0.0,,2009-10
145.0,Shelden Williams,26.0,BOS,PF,8.0,0.0,57.0,3.2,0.558,0.0,0.667,4.4,22.9,13.9,0.0,0.9,0.0,34.0,14.8,-0.1,0.1,0.0,-0.006,-8.6,-0.5,-9.2,-0.1,,2009-10
146.0,Keith Bogans,29.0,SAS,SF,8.0,0.0,55.0,-0.6,0.25,0.6,0.0,2.1,10.4,6.2,5.0,1.9,1.5,16.7,10.2,-0.1,0.0,-0.1,-0.08,-6.8,1.1,-5.7,-0.1,,2009-10
147.0,Nazr Mohammed,32.0,CHA,C,4.0,0.0,48.0,18.9,0.591,0.0,0.158,13.5,8.1,10.8,9.9,1.2,5.2,4.7,21.9,0.1,0.0,0.2,0.157,0.5,1.4,1.8,0.0,,2009-10
148.0,Theo Ratliff,36.0,CHA,C,4.0,4.0,47.0,-2.5,0.394,0.0,0.25,0.0,8.2,4.1,3.6,2.4,0.0,18.4,11.4,-0.1,0.0,-0.1,-0.064,-11.4,1.3,-10.2,-0.1,,2009-10
149.0,Johan Petro,24.0,DEN,C,6.0,1.0,45.0,8.2,0.547,0.0,0.182,5.3,25.2,15.0,3.4,1.1,5.4,20.2,14.6,0.0,0.0,0.0,0.016,-6.3,1.1,-5.2,0.0,,2009-10
150.0,Brandon Bass,24.0,ORL,PF,7.0,0.0,42.0,17.8,0.607,0.0,0.462,6.1,17.2,11.9,4.7,0.0,0.0,6.0,19.6,0.1,0.1,0.2,0.204,1.5,-0.3,1.2,0.0,,2009-10
151.0,Dante Cunningham,22.0,POR,PF,5.0,0.0,42.0,24.8,0.652,0.067,0.4,14.0,24.5,19.0,0.0,6.5,0.0,14.5,23.6,0.1,0.1,0.2,0.189,-0.3,2.9,2.6,0.0,,2009-10
152.0,Josh Powell,27.0,LAL,PF,13.0,0.0,40.0,3.7,0.461,0.125,0.5,5.8,11.5,8.7,3.6,0.0,0.0,9.3,12.3,0.0,0.0,0.0,0.033,-7.3,-1.4,-8.7,-0.1,,2009-10
153.0,Marquis Daniels,29.0,BOS,SF,11.0,0.0,37.0,14.2,0.543,0.154,0.462,17.0,16.1,16.5,4.7,0.0,0.0,16.1,24.1,0.0,0.0,0.1,0.113,-0.3,-1.6,-1.9,0.0,,2009-10
154.0,Eduardo Nájera,33.0,DAL,PF,5.0,0.0,36.0,3.1,0.25,0.625,0.0,15.6,12.4,14.0,0.0,3.0,0.0,11.1,11.7,-0.1,0.1,0.0,-0.005,-7.1,-0.7,-7.8,-0.1,,2009-10
155.0,Kosta Koufos,20.0,UTA,C,9.0,0.0,31.0,7.2,0.4,0.0,0.0,15.0,19.2,17.1,0.0,0.0,2.5,16.7,17.3,0.0,0.0,0.0,-0.076,-4.6,-4.1,-8.7,-0.1,,2009-10
156.0,Rodrigue Beaubois,21.0,DAL,PG,4.0,0.0,31.0,17.4,0.517,0.316,0.158,7.3,14.4,10.8,30.9,0.0,0.0,12.9,35.2,0.0,0.0,0.0,0.042,3.8,-1.1,2.8,0.0,,2009-10
157.0,Hakim Warrick,27.0,CHI,PF,3.0,0.0,31.0,0.6,0.33,0.091,0.545,10.8,7.9,9.4,0.0,0.0,0.0,12.8,22.8,-0.1,0.0,-0.1,-0.18,-6.3,-4.9,-11.2,-0.1,,2009-10
158.0,Andrei Kirilenko,28.0,UTA,SF,2.0,0.0,30.0,16.1,0.527,0.1,0.1,11.7,11.9,11.8,0.0,1.7,2.6,0.0,15.5,0.1,0.0,0.1,0.101,2.0,-1.5,0.5,0.0,,2009-10
159.0,Joey Graham,27.0,DEN,SF,4.0,0.0,29.0,32.9,0.625,0.176,0.294,16.6,26.0,21.2,0.0,3.4,2.8,5.0,30.9,0.1,0.0,0.1,0.245,6.5,2.2,8.7,0.1,,2009-10
160.0,Primož Brezec,30.0,MIL,C,4.0,0.0,25.0,12.7,0.571,0.0,0.286,4.8,9.2,7.0,0.0,2.2,0.0,0.0,15.0,0.0,0.0,0.1,0.135,-3.3,1.2,-2.1,0.0,,2009-10
161.0,Joe Smith,34.0,ATL,PF,5.0,0.0,24.0,-4.4,0.0,0.0,0.0,4.6,5.4,4.9,0.0,0.0,3.8,25.0,7.9,-0.1,0.0,-0.1,-0.184,-8.4,-4.0,-12.4,-0.1,,2009-10
162.0,Daniel Gibson,23.0,CLE,PG,5.0,0.0,23.0,1.3,0.444,0.571,0.286,0.0,15.2,7.8,6.8,0.0,0.0,20.2,20.0,-0.1,0.0,0.0,-0.088,-6.5,-4.4,-10.9,-0.1,,2009-10
163.0,Mario West,25.0,ATL,SG,7.0,0.0,20.0,13.3,0.75,0.25,0.0,5.5,6.5,5.9,9.0,2.8,0.0,0.0,9.5,0.1,0.0,0.1,0.195,-4.0,3.2,-0.8,0.0,,2009-10
164.0,James Johnson,22.0,CHI,PF,4.0,0.0,20.0,-15.3,0.0,0.5,0.0,5.6,0.0,2.9,6.3,0.0,0.0,50.0,9.0,-0.1,0.0,-0.1,-0.231,-20.6,-2.0,-22.6,-0.1,,2009-10
165.0,Ian Mahinmi,23.0,SAS,C,2.0,0.0,19.0,9.1,0.58,0.0,0.667,0.0,12.0,6.0,0.0,0.0,4.2,20.5,24.0,0.0,0.0,0.0,-0.015,-3.5,1.1,-2.4,0.0,,2009-10
166.0,Jeff Ayres,22.0,POR,C,3.0,0.0,17.0,27.7,0.608,0.0,1.0,13.8,0.0,7.2,0.0,6.5,16.0,14.8,19.1,0.0,0.0,0.1,0.186,3.3,6.4,9.7,0.0,,2009-10
167.0,Etan Thomas,31.0,OKC,C,2.0,0.0,17.0,30.0,0.872,0.0,0.333,6.5,19.7,13.0,0.0,0.0,0.0,12.7,21.1,0.1,0.0,0.1,0.275,6.9,2.0,8.9,0.0,,2009-10
168.0,Garrett Temple,23.0,SAS,SG,6.0,0.0,15.0,8.9,0.581,1.0,0.333,0.0,15.2,7.6,19.3,3.5,0.0,36.8,16.9,0.0,0.0,0.0,-0.01,-2.0,3.0,1.0,0.0,,2009-10
169.0,Earl Clark,22.0,PHO,PF,3.0,0.0,13.0,7.1,0.515,0.0,0.667,0.0,18.2,9.3,10.8,4.1,0.0,34.0,20.8,0.0,0.0,0.0,-0.073,-6.6,2.8,-3.8,0.0,,2009-10
170.0,Adam Morrison,25.0,LAL,SF,2.0,0.0,13.0,21.5,0.444,0.222,0.0,17.9,26.6,22.3,16.4,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.131,-0.5,-2.9,-3.4,0.0,,2009-10
171.0,D.J. Mbenga,29.0,LAL,C,3.0,0.0,12.0,11.3,0.388,0.0,0.167,0.0,48.1,24.1,13.6,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.066,-3.7,-0.5,-4.2,0.0,,2009-10
172.0,Patty Mills,21.0,POR,PG,3.0,0.0,12.0,19.3,0.676,0.25,0.25,0.0,0.0,0.0,48.0,0.0,0.0,18.4,21.7,0.0,0.0,0.0,0.13,6.8,-1.8,5.0,0.0,,2009-10
173.0,Kyle Weaver,23.0,OKC,SG,1.0,0.0,12.0,2.5,0.25,0.25,0.0,0.0,18.6,9.2,30.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.049,-6.6,0.0,-6.6,0.0,,2009-10
174.0,Malik Allen,31.0,DEN,PF,4.0,0.0,11.0,6.6,0.0,0.0,0.0,21.8,11.4,16.7,0.0,4.5,0.0,0.0,4.0,0.0,0.0,0.0,0.047,-2.4,0.5,-1.9,0.0,,2009-10
175.0,Royal Ivey,28.0,MIL,SG,3.0,0.0,11.0,5.2,0.333,0.333,0.0,0.0,0.0,0.0,34.9,0.0,6.6,14.3,30.3,-0.1,0.0,0.0,-0.205,-3.1,-0.7,-3.8,0.0,,2009-10
176.0,Mehmet Okur,30.0,UTA,C,1.0,1.0,11.0,28.1,1.215,0.5,1.0,10.6,10.8,10.7,0.0,0.0,0.0,25.8,15.8,0.1,0.0,0.1,0.226,10.6,-2.9,7.7,0.0,,2009-10
177.0,Othyus Jeffers,24.0,UTA,SG,6.0,0.0,10.0,-15.0,0.155,0.0,0.167,11.7,0.0,5.9,0.0,0.0,0.0,13.4,33.2,-0.1,0.0,-0.1,-0.588,-15.8,-12.6,-28.4,-0.1,,2009-10
178.0,Jason Collins,31.0,ATL,C,3.0,0.0,10.0,17.1,0.6,0.0,0.0,33.0,25.8,29.7,0.0,0.0,0.0,16.7,28.5,0.0,0.0,0.0,0.13,-8.8,-1.1,-9.9,0.0,,2009-10
179.0,Randolph Morris,24.0,ATL,PF,3.0,0.0,10.0,10.6,0.615,0.0,0.5,11.0,12.9,11.9,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.157,-3.4,-3.2,-6.7,0.0,,2009-10
180.0,Dwayne Jones,26.0,PHO,PF,2.0,0.0,10.0,21.3,0.665,0.0,2.0,12.3,47.3,30.1,0.0,0.0,0.0,21.0,21.9,0.0,0.0,0.0,0.172,2.6,-1.0,1.6,0.0,,2009-10
181.0,Leon Powe,26.0,CLE,SF,3.0,0.0,9.0,3.5,0.434,0.0,1.0,13.7,13.0,13.3,0.0,0.0,0.0,14.8,35.0,0.0,0.0,0.0,-0.086,-13.6,-7.3,-20.9,0.0,,2009-10
182.0,James Jones,29.0,MIA,SF,1.0,0.0,9.0,-2.0,0.532,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,14.9,0.0,0.0,0.0,-0.084,-9.1,-4.0,-13.1,0.0,,2009-10
183.0,Charlie Bell,30.0,MIL,SG,3.0,0.0,8.0,-15.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,-0.287,-18.9,-4.9,-23.8,0.0,,2009-10
184.0,Jannero Pargo,30.0,CHI,PG,2.0,0.0,8.0,1.6,0.3,0.4,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,28.2,0.0,0.0,0.0,-0.207,0.0,-4.3,-4.2,0.0,,2009-10
185.0,Sundiata Gaines,23.0,UTA,PG,5.0,0.0,7.0,60.5,0.799,0.167,0.333,16.6,17.0,16.8,0.0,0.0,0.0,0.0,43.9,0.1,0.0,0.1,0.386,24.3,3.7,28.0,0.1,,2009-10
186.0,Travis Diener,27.0,POR,PG,2.0,0.0,7.0,10.3,,,,0.0,0.0,0.0,41.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.061,1.5,-0.9,0.7,0.0,,2009-10
187.0,Anthony Carter,34.0,DEN,PG,1.0,0.0,7.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0.0,6.3,0.0,0.0,0.0,-0.008,3.8,-1.5,2.3,0.0,,2009-10
188.0,DeShawn Stevenson,28.0,DAL,SG,2.0,0.0,6.0,-27.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.1,0.0,-0.1,-0.523,-22.8,-6.8,-29.7,0.0,,2009-10
189.0,Stephen Graham,27.0,CHA,SG,2.0,0.0,5.0,-31.2,0.0,0.25,0.0,0.0,0.0,0.0,30.7,11.2,0.0,20.0,49.4,-0.1,0.0,-0.1,-1.08,-32.9,-2.4,-35.3,0.0,,2009-10
190.0,Chris Richard,25.0,CHI,PF,2.0,0.0,5.0,13.8,,,,22.2,49.0,35.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.134,1.6,-0.6,1.0,0.0,,2009-10
191.0,Matt Carroll,29.0,DAL,SG,1.0,0.0,5.0,21.2,1.0,0.0,0.0,0.0,22.3,11.2,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.232,3.0,3.5,6.5,0.0,,2009-10
192.0,Anthony Johnson,35.0,ORL,PG,1.0,0.0,5.0,24.9,0.5,0.5,0.0,0.0,0.0,0.0,83.7,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.31,7.8,3.3,11.1,0.0,,2009-10
193.0,Jamaal Magloire,31.0,MIA,C,1.0,0.0,5.0,-28.1,0.0,0.0,0.0,0.0,27.0,12.4,0.0,0.0,0.0,33.3,27.9,-0.1,0.0,-0.1,-0.709,-29.2,-8.2,-37.3,0.0,,2009-10
194.0,Kevin Ollie,37.0,OKC,PG,1.0,0.0,5.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,-0.205,-8.9,-3.6,-12.5,0.0,,2009-10
195.0,Jawad Williams,26.0,CLE,PG,3.0,0.0,4.0,-24.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,-0.554,-20.5,-8.3,-28.8,0.0,,2009-10
196.0,Byron Mullens,20.0,OKC,PF,1.0,0.0,4.0,-13.7,0.174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,-0.466,-14.6,-9.4,-24.0,0.0,,2009-10
197.0,Devin Brown,31.0,CHI,SG,1.0,0.0,2.0,41.0,0.694,0.0,1.0,0.0,61.2,29.1,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.098,8.0,5.8,13.8,0.0,,2009-10
198.0,Derrick Brown,22.0,CHA,SF,2.0,0.0,1.0,90.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,1.495,47.2,11.9,59.1,0.0,,2009-10
199.0,Brian Scalabrine,31.0,BOS,PF,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,-2.8,-0.2,-3.1,0.0,,2009-10
,League Average,,,,,,,,0.543,0.244,0.349,5.2,14.8,10.0,14.2,1.5,1.7,12.2,19.9,,,,,,,,,,2009-10
1.0,LeBron James,26.0,MIA,SF,21.0,21.0,922.0,23.7,0.563,0.228,0.418,4.6,18.2,11.6,27.6,2.1,2.2,13.0,26.9,2.4,1.4,3.8,0.198,5.2,1.9,7.1,2.1,,2010-11
2.0,Chris Bosh,26.0,MIA,PF,21.0,21.0,834.0,18.4,0.553,0.014,0.481,7.0,18.6,12.9,5.4,0.9,1.9,10.2,23.0,1.6,1.0,2.6,0.149,1.5,-0.4,1.1,0.6,,2010-11
3.0,Dwyane Wade,29.0,MIA,SG,21.0,21.0,828.0,26.3,0.57,0.139,0.48,6.5,15.3,11.0,24.5,2.3,2.8,12.4,30.4,2.4,1.3,3.7,0.216,6.5,1.9,8.4,2.2,,2010-11
4.0,Dirk Nowitzki,32.0,DAL,PF,21.0,21.0,826.0,25.2,0.609,0.126,0.47,1.8,23.2,12.7,13.3,0.8,1.3,12.0,32.0,2.7,0.9,3.6,0.21,4.7,0.8,5.5,1.6,Finals MVP-1,2010-11
5.0,Jason Kidd,37.0,DAL,PG,21.0,21.0,744.0,15.7,0.56,0.714,0.186,1.9,13.6,7.8,32.7,3.0,1.1,24.3,15.1,0.9,0.9,1.9,0.121,2.1,2.7,4.8,1.3,,2010-11
6.0,Kevin Durant,22.0,OKC,SF,17.0,17.0,722.0,24.1,0.582,0.316,0.484,3.0,18.8,11.1,13.3,1.2,2.0,9.1,29.0,2.6,0.6,3.3,0.217,5.7,0.2,5.9,1.4,,2010-11
7.0,Shawn Marion,32.0,DAL,SF,21.0,21.0,690.0,15.1,0.509,0.022,0.209,8.4,15.2,11.8,11.6,1.7,2.3,12.8,19.9,0.6,0.8,1.4,0.096,-0.3,1.2,0.9,0.5,,2010-11
8.0,Luol Deng,25.0,CHI,SF,16.0,16.0,687.0,15.4,0.525,0.296,0.27,4.6,14.0,9.2,11.2,1.9,1.1,9.2,19.1,1.1,1.1,2.1,0.15,1.0,1.4,2.4,0.8,,2010-11
9.0,Jason Terry,33.0,DAL,SG,21.0,0.0,684.0,20.3,0.604,0.354,0.31,1.1,6.0,3.6,18.6,2.1,0.4,9.5,24.0,2.1,0.5,2.6,0.179,3.4,1.2,4.6,1.1,,2010-11
10.0,Tyson Chandler,28.0,DAL,C,21.0,21.0,680.0,15.2,0.631,0.0,0.796,14.6,20.2,17.4,1.9,1.1,2.3,9.6,10.5,1.9,0.8,2.7,0.188,0.6,0.0,0.6,0.5,,2010-11
11.0,Derrick Rose,22.0,CHI,PG,16.0,16.0,649.0,22.5,0.499,0.269,0.356,3.6,9.2,6.3,40.0,1.9,1.3,11.9,35.2,1.3,0.9,2.2,0.165,6.3,0.6,6.9,1.5,,2010-11
12.0,Russell Westbrook,22.0,OKC,PG,17.0,17.0,638.0,19.6,0.499,0.14,0.414,6.7,9.7,8.2,33.7,2.0,0.7,16.1,34.4,0.7,0.4,1.1,0.084,2.7,-1.6,1.1,0.5,,2010-11
13.0,Joel Anthony,28.0,MIA,C,21.0,13.0,575.0,7.6,0.463,0.0,0.633,7.6,12.7,10.2,2.7,0.8,5.5,17.2,6.4,0.2,0.8,0.9,0.078,-2.5,1.9,-0.6,0.2,,2010-11
14.0,James Harden,21.0,OKC,SG,17.0,0.0,537.0,19.1,0.634,0.547,0.576,2.2,16.9,9.8,19.2,2.1,1.9,13.8,17.1,1.6,0.6,2.2,0.193,3.0,2.7,5.7,1.0,,2010-11
15.0,Joakim Noah,25.0,CHI,C,16.0,16.0,529.0,16.9,0.475,0.0,0.411,15.0,21.9,18.4,12.5,1.7,4.8,11.5,14.5,0.8,1.1,1.9,0.174,0.0,2.4,2.4,0.6,,2010-11
16.0,Marc Gasol,26.0,MEM,C,13.0,13.0,519.0,18.9,0.563,0.014,0.518,8.9,23.8,16.2,9.4,1.4,4.5,13.1,17.5,0.9,0.8,1.7,0.153,1.7,2.2,3.9,0.8,,2010-11
17.0,Zach Randolph,29.0,MEM,PF,13.0,13.0,515.0,22.0,0.534,0.036,0.473,9.4,22.4,15.8,11.1,1.5,1.6,9.1,26.4,1.2,0.6,1.8,0.171,3.2,0.3,3.5,0.7,,2010-11
18.0,Mario Chalmers,24.0,MIA,PG,21.0,1.0,511.0,12.5,0.59,0.677,0.258,1.0,8.3,4.7,15.2,2.9,0.2,16.9,15.9,0.6,0.6,1.2,0.111,-0.6,2.1,1.5,0.4,,2010-11
19.0,Carlos Boozer,29.0,CHI,C,16.0,16.0,507.0,15.2,0.494,0.006,0.337,9.2,27.6,18.2,10.0,1.0,1.1,12.0,21.2,0.4,0.9,1.3,0.126,-0.4,0.2,-0.3,0.2,,2010-11
20.0,Mike Conley,23.0,MEM,PG,13.0,13.0,507.0,13.7,0.477,0.202,0.29,1.6,10.0,5.7,27.5,1.5,0.5,12.7,21.3,0.3,0.3,0.6,0.059,-0.2,-0.3,-0.5,0.2,,2010-11
21.0,Joe Johnson,29.0,ATL,SG,12.0,12.0,497.0,15.3,0.522,0.212,0.212,4.4,9.0,6.7,15.8,1.5,0.2,12.5,24.4,0.3,0.3,0.6,0.058,1.8,-1.1,0.7,0.3,,2010-11
